,Id,Activity_Date,Activity_Hour,StepTotal,Calories,TotalIntensity,AverageIntensity
8108,3977333714,2016-05-09,3:00:00 AM,0,42,0,0.0
8109,3977333714,2016-05-09,4:00:00 AM,0,42,0,0.0
8110,3977333714,2016-05-09,5:00:00 AM,0,42,0,0.0
8111,3977333714,2016-05-09,6:00:00 AM,0,42,0,0.0
8112,3977333714,2016-05-09,7:00:00 AM,0,42,0,0.0
8113,3977333714,2016-05-09,8:00:00 AM,0,42,0,0.0
8114,3977333714,2016-05-09,9:00:00 AM,0,42,0,0.0
8115,3977333714,2016-05-09,10:00:00 AM,463,66,14,0.23
8116,3977333714,2016-05-09,11:00:00 AM,65,49,5,0.08
8117,3977333714,2016-05-09,12:00:00 PM,314,62,14,0.23
8118,3977333714,2016-05-09,1:00:00 PM,418,69,18,0.3
8119,3977333714,2016-05-09,2:00:00 PM,448,69,16,0.27
8120,3977333714,2016-05-09,3:00:00 PM,162,54,7,0.12
8121,3977333714,2016-05-09,4:00:00 PM,82,46,2,0.03
8122,3977333714,2016-05-09,5:00:00 PM,0,43,0,0.0
8123,3977333714,2016-05-09,6:00:00 PM,825,82,18,0.3
8124,3977333714,2016-05-09,7:00:00 PM,391,62,11,0.18
8125,3977333714,2016-05-09,8:00:00 PM,233,55,8,0.13
8126,3977333714,2016-05-09,9:00:00 PM,3282,172,98,1.63
8127,3977333714,2016-05-09,10:00:00 PM,2928,159,91,1.52
8128,3977333714,2016-05-09,11:00:00 PM,4752,238,108,1.8
8129,3977333714,2016-05-10,12:00:00 AM,418,69,15,0.25
8130,3977333714,2016-05-10,1:00:00 AM,0,42,0,0.0
8131,3977333714,2016-05-10,2:00:00 AM,0,42,0,0.0
8132,3977333714,2016-05-10,3:00:00 AM,0,42,0,0.0
8133,3977333714,2016-05-10,4:00:00 AM,10,43,1,0.02
8134,3977333714,2016-05-10,5:00:00 AM,0,42,0,0.0
8135,3977333714,2016-05-10,6:00:00 AM,0,42,0,0.0
8136,3977333714,2016-05-10,7:00:00 AM,9,43,1,0.02
8137,3977333714,2016-05-10,8:00:00 AM,355,63,14,0.23
8138,3977333714,2016-05-10,9:00:00 AM,529,83,30,0.5
8139,3977333714,2016-05-10,10:00:00 AM,0,42,0,0.0
8140,3977333714,2016-05-10,11:00:00 AM,0,42,0,0.0
8141,3977333714,2016-05-10,12:00:00 PM,0,42,0,0.0
8142,3977333714,2016-05-10,1:00:00 PM,0,42,0,0.0
8143,3977333714,2016-05-10,2:00:00 PM,679,77,21,0.35
8144,3977333714,2016-05-10,3:00:00 PM,352,62,12,0.2
8145,3977333714,2016-05-10,4:00:00 PM,218,57,10,0.17
8146,3977333714,2016-05-10,5:00:00 PM,653,87,32,0.53
8147,3977333714,2016-05-10,6:00:00 PM,299,57,8,0.13
8148,3977333714,2016-05-10,7:00:00 PM,320,62,13,0.22
8149,3977333714,2016-05-10,8:00:00 PM,92,48,4,0.07
8150,3977333714,2016-05-10,9:00:00 PM,2574,147,73,1.22
8151,3977333714,2016-05-10,10:00:00 PM,2583,151,80,1.33
8152,3977333714,2016-05-10,11:00:00 PM,3981,200,115,1.92
8153,4020332650,2016-04-12,12:00:00 AM,0,83,0,0.0
8154,4020332650,2016-04-12,1:00:00 AM,0,83,0,0.0
8155,4020332650,2016-04-12,2:00:00 AM,0,83,0,0.0
8156,4020332650,2016-04-12,3:00:00 AM,0,83,0,0.0
8157,4020332650,2016-04-12,4:00:00 AM,8,85,1,0.02
8158,4020332650,2016-04-12,5:00:00 AM,0,83,0,0.0
8159,4020332650,2016-04-12,6:00:00 AM,52,94,3,0.05
8160,4020332650,2016-04-12,7:00:00 AM,190,125,12,0.2
8161,4020332650,2016-04-12,8:00:00 AM,126,119,6,0.1
8162,4020332650,2016-04-12,9:00:00 AM,740,198,30,0.5
8163,4020332650,2016-04-12,10:00:00 AM,559,178,22,0.37
8164,4020332650,2016-04-12,11:00:00 AM,886,217,42,0.7
8165,4020332650,2016-04-12,12:00:00 PM,1002,246,41,0.68
8166,4020332650,2016-04-12,1:00:00 PM,251,176,19,0.32
8167,4020332650,2016-04-12,2:00:00 PM,442,169,18,0.3
8168,4020332650,2016-04-12,3:00:00 PM,729,224,30,0.5
8169,4020332650,2016-04-12,4:00:00 PM,406,187,15,0.25
8170,4020332650,2016-04-12,5:00:00 PM,448,187,18,0.3
8171,4020332650,2016-04-12,6:00:00 PM,268,161,19,0.32
8172,4020332650,2016-04-12,7:00:00 PM,594,211,33,0.55
8173,4020332650,2016-04-12,8:00:00 PM,675,230,26,0.43
8174,4020332650,2016-04-12,9:00:00 PM,36,119,4,0.07
8175,4020332650,2016-04-12,10:00:00 PM,1077,224,34,0.57
8176,4020332650,2016-04-12,11:00:00 PM,0,83,0,0.0
8177,4020332650,2016-04-13,12:00:00 AM,0,83,0,0.0
8178,4020332650,2016-04-13,1:00:00 AM,0,83,0,0.0
8179,4020332650,2016-04-13,2:00:00 AM,0,83,0,0.0
8180,4020332650,2016-04-13,3:00:00 AM,0,83,0,0.0
8181,4020332650,2016-04-13,4:00:00 AM,0,83,0,0.0
8182,4020332650,2016-04-13,5:00:00 AM,0,83,0,0.0
8183,4020332650,2016-04-13,6:00:00 AM,0,83,0,0.0
8184,4020332650,2016-04-13,7:00:00 AM,0,83,0,0.0
8185,4020332650,2016-04-13,8:00:00 AM,0,83,0,0.0
8186,4020332650,2016-04-13,9:00:00 AM,0,83,0,0.0
8187,4020332650,2016-04-13,10:00:00 AM,0,83,0,0.0
8188,4020332650,2016-04-13,11:00:00 AM,0,83,0,0.0
8189,4020332650,2016-04-13,12:00:00 PM,0,83,0,0.0
8190,4020332650,2016-04-13,1:00:00 PM,0,83,0,0.0
8191,4020332650,2016-04-13,2:00:00 PM,0,83,0,0.0
8192,4020332650,2016-04-13,3:00:00 PM,0,83,0,0.0
8193,4020332650,2016-04-13,4:00:00 PM,0,83,0,0.0
8194,4020332650,2016-04-13,5:00:00 PM,0,83,0,0.0
8195,4020332650,2016-04-13,6:00:00 PM,0,83,0,0.0
8196,4020332650,2016-04-13,7:00:00 PM,0,83,0,0.0
8197,4020332650,2016-04-13,8:00:00 PM,0,83,0,0.0
8198,4020332650,2016-04-13,9:00:00 PM,0,83,0,0.0
8199,4020332650,2016-04-13,10:00:00 PM,0,83,0,0.0
8200,4020332650,2016-04-13,11:00:00 PM,0,83,0,0.0
8201,4020332650,2016-04-14,12:00:00 AM,0,83,0,0.0
8202,4020332650,2016-04-14,1:00:00 AM,0,83,0,0.0
8203,4020332650,2016-04-14,2:00:00 AM,0,83,0,0.0
8204,4020332650,2016-04-14,3:00:00 AM,0,83,0,0.0
8205,4020332650,2016-04-14,4:00:00 AM,0,83,0,0.0
8206,4020332650,2016-04-14,5:00:00 AM,0,83,0,0.0
8207,4020332650,2016-04-14,6:00:00 AM,0,83,0,0.0
8208,4020332650,2016-04-14,7:00:00 AM,0,83,0,0.0
8209,4020332650,2016-04-14,8:00:00 AM,0,83,0,0.0
8210,4020332650,2016-04-14,9:00:00 AM,17,85,1,0.02
8211,4020332650,2016-04-14,10:00:00 AM,0,83,0,0.0
8212,4020332650,2016-04-14,11:00:00 AM,0,83,0,0.0
8213,4020332650,2016-04-14,12:00:00 PM,0,83,0,0.0
8214,4020332650,2016-04-14,1:00:00 PM,0,83,0,0.0
8215,4020332650,2016-04-14,2:00:00 PM,21,85,1,0.02
8216,4020332650,2016-04-14,3:00:00 PM,0,83,0,0.0
8217,4020332650,2016-04-14,4:00:00 PM,0,83,0,0.0
8218,4020332650,2016-04-14,5:00:00 PM,0,83,0,0.0
8219,4020332650,2016-04-14,6:00:00 PM,0,83,0,0.0
8220,4020332650,2016-04-14,7:00:00 PM,0,83,0,0.0
8221,4020332650,2016-04-14,8:00:00 PM,0,83,0,0.0
8222,4020332650,2016-04-14,9:00:00 PM,0,93,1,0.02
8223,4020332650,2016-04-14,10:00:00 PM,0,83,0,0.0
8224,4020332650,2016-04-14,11:00:00 PM,0,83,0,0.0
8225,4020332650,2016-04-15,12:00:00 AM,0,83,0,0.0
8226,4020332650,2016-04-15,1:00:00 AM,0,83,0,0.0
8227,4020332650,2016-04-15,2:00:00 AM,0,83,0,0.0
8228,4020332650,2016-04-15,3:00:00 AM,0,83,0,0.0
8229,4020332650,2016-04-15,4:00:00 AM,0,83,0,0.0
8230,4020332650,2016-04-15,5:00:00 AM,0,83,0,0.0
8231,4020332650,2016-04-15,6:00:00 AM,0,83,0,0.0
8232,4020332650,2016-04-15,7:00:00 AM,0,83,0,0.0
8233,4020332650,2016-04-15,8:00:00 AM,0,113,2,0.03
8234,4020332650,2016-04-15,9:00:00 AM,52,207,42,0.7
8235,4020332650,2016-04-15,10:00:00 AM,0,107,9,0.15
8236,4020332650,2016-04-15,11:00:00 AM,4,86,1,0.02
8237,4020332650,2016-04-15,12:00:00 PM,0,83,0,0.0
8238,4020332650,2016-04-15,1:00:00 PM,0,83,0,0.0
8239,4020332650,2016-04-15,2:00:00 PM,0,83,0,0.0
8240,4020332650,2016-04-15,3:00:00 PM,0,83,0,0.0
8241,4020332650,2016-04-15,4:00:00 PM,0,83,0,0.0
8242,4020332650,2016-04-15,5:00:00 PM,22,100,4,0.07
8243,4020332650,2016-04-15,6:00:00 PM,455,147,14,0.23
8244,4020332650,2016-04-15,7:00:00 PM,343,182,21,0.35
8245,4020332650,2016-04-15,8:00:00 PM,338,118,11,0.18
8246,4020332650,2016-04-15,9:00:00 PM,455,306,67,1.12
8247,4020332650,2016-04-15,10:00:00 PM,204,263,31,0.52
8248,4020332650,2016-04-15,11:00:00 PM,0,247,29,0.48
8249,4020332650,2016-04-16,12:00:00 AM,0,148,5,0.08
8250,4020332650,2016-04-16,1:00:00 AM,0,412,97,1.62
8251,4020332650,2016-04-16,2:00:00 AM,0,476,118,1.97
8252,4020332650,2016-04-16,3:00:00 AM,0,124,6,0.1
8253,4020332650,2016-04-16,4:00:00 AM,0,83,0,0.0
8254,4020332650,2016-04-16,5:00:00 AM,0,83,0,0.0
8255,4020332650,2016-04-16,6:00:00 AM,0,83,0,0.0
8256,4020332650,2016-04-16,7:00:00 AM,1838,258,55,0.92
8257,4020332650,2016-04-16,8:00:00 AM,13,94,1,0.02
8258,4020332650,2016-04-16,9:00:00 AM,118,136,10,0.17
8259,4020332650,2016-04-16,10:00:00 AM,0,83,0,0.0
8260,4020332650,2016-04-16,11:00:00 AM,0,83,0,0.0
8261,4020332650,2016-04-16,12:00:00 PM,0,83,0,0.0
8262,4020332650,2016-04-16,1:00:00 PM,0,83,0,0.0
8263,4020332650,2016-04-16,2:00:00 PM,0,83,0,0.0
8264,4020332650,2016-04-16,3:00:00 PM,0,83,0,0.0
8265,4020332650,2016-04-16,4:00:00 PM,0,83,0,0.0
8266,4020332650,2016-04-16,5:00:00 PM,0,83,0,0.0
8267,4020332650,2016-04-16,6:00:00 PM,0,83,0,0.0
8268,4020332650,2016-04-16,7:00:00 PM,0,83,0,0.0
8269,4020332650,2016-04-16,8:00:00 PM,0,83,0,0.0
8270,4020332650,2016-04-16,9:00:00 PM,0,83,0,0.0
8271,4020332650,2016-04-16,10:00:00 PM,0,83,0,0.0
8272,4020332650,2016-04-16,11:00:00 PM,0,83,0,0.0
8273,4020332650,2016-04-17,12:00:00 AM,0,83,0,0.0
8274,4020332650,2016-04-17,1:00:00 AM,0,83,0,0.0
8275,4020332650,2016-04-17,2:00:00 AM,0,83,0,0.0
8276,4020332650,2016-04-17,3:00:00 AM,0,83,0,0.0
8277,4020332650,2016-04-17,4:00:00 AM,0,83,0,0.0
8278,4020332650,2016-04-17,5:00:00 AM,0,83,0,0.0
8279,4020332650,2016-04-17,6:00:00 AM,0,83,0,0.0
8280,4020332650,2016-04-17,7:00:00 AM,0,83,0,0.0
8281,4020332650,2016-04-17,8:00:00 AM,0,83,0,0.0
8282,4020332650,2016-04-17,9:00:00 AM,0,83,0,0.0
8283,4020332650,2016-04-17,10:00:00 AM,0,83,0,0.0
8284,4020332650,2016-04-17,11:00:00 AM,0,83,0,0.0
8285,4020332650,2016-04-17,12:00:00 PM,0,83,0,0.0
8286,4020332650,2016-04-17,1:00:00 PM,0,83,0,0.0
8287,4020332650,2016-04-17,2:00:00 PM,0,83,0,0.0
8288,4020332650,2016-04-17,3:00:00 PM,0,83,0,0.0
8289,4020332650,2016-04-17,4:00:00 PM,0,83,0,0.0
8290,4020332650,2016-04-17,5:00:00 PM,0,83,0,0.0
8291,4020332650,2016-04-17,6:00:00 PM,0,83,0,0.0
8292,4020332650,2016-04-17,7:00:00 PM,0,83,0,0.0
8293,4020332650,2016-04-17,8:00:00 PM,7,90,2,0.03
8294,4020332650,2016-04-17,9:00:00 PM,0,83,0,0.0
8295,4020332650,2016-04-17,10:00:00 PM,0,83,0,0.0
8296,4020332650,2016-04-17,11:00:00 PM,0,83,0,0.0
8297,4020332650,2016-04-18,12:00:00 AM,0,83,0,0.0
8298,4020332650,2016-04-18,1:00:00 AM,0,83,0,0.0
8299,4020332650,2016-04-18,2:00:00 AM,0,83,0,0.0
8300,4020332650,2016-04-18,3:00:00 AM,0,83,0,0.0
8301,4020332650,2016-04-18,4:00:00 AM,0,83,0,0.0
8302,4020332650,2016-04-18,5:00:00 AM,0,83,0,0.0
8303,4020332650,2016-04-18,6:00:00 AM,0,83,0,0.0
8304,4020332650,2016-04-18,7:00:00 AM,0,83,0,0.0
8305,4020332650,2016-04-18,8:00:00 AM,62,97,2,0.03
8306,4020332650,2016-04-18,9:00:00 AM,0,83,0,0.0
8307,4020332650,2016-04-18,10:00:00 AM,0,83,0,0.0
8308,4020332650,2016-04-18,11:00:00 AM,0,83,0,0.0
8309,4020332650,2016-04-18,12:00:00 PM,0,83,0,0.0
8310,4020332650,2016-04-18,1:00:00 PM,0,83,0,0.0
8311,4020332650,2016-04-18,2:00:00 PM,0,83,0,0.0
8312,4020332650,2016-04-18,3:00:00 PM,0,83,0,0.0
8313,4020332650,2016-04-18,4:00:00 PM,0,83,0,0.0
8314,4020332650,2016-04-18,5:00:00 PM,0,83,0,0.0
8315,4020332650,2016-04-18,6:00:00 PM,0,83,0,0.0
8316,4020332650,2016-04-18,7:00:00 PM,0,83,0,0.0
8317,4020332650,2016-04-18,8:00:00 PM,0,83,0,0.0
8318,4020332650,2016-04-18,9:00:00 PM,0,83,0,0.0
8319,4020332650,2016-04-18,10:00:00 PM,0,83,0,0.0
8320,4020332650,2016-04-18,11:00:00 PM,0,83,0,0.0
8321,4020332650,2016-04-19,12:00:00 AM,0,83,0,0.0
8322,4020332650,2016-04-19,1:00:00 AM,0,83,0,0.0
8323,4020332650,2016-04-19,2:00:00 AM,0,83,0,0.0
8324,4020332650,2016-04-19,3:00:00 AM,0,83,0,0.0
8325,4020332650,2016-04-19,4:00:00 AM,0,83,0,0.0
8326,4020332650,2016-04-19,5:00:00 AM,0,83,0,0.0
8327,4020332650,2016-04-19,6:00:00 AM,0,83,0,0.0
8328,4020332650,2016-04-19,7:00:00 AM,0,83,0,0.0
8329,4020332650,2016-04-19,8:00:00 AM,0,83,0,0.0
8330,4020332650,2016-04-19,9:00:00 AM,0,83,0,0.0
8331,4020332650,2016-04-19,10:00:00 AM,0,83,0,0.0
8332,4020332650,2016-04-19,11:00:00 AM,0,83,0,0.0
8333,4020332650,2016-04-19,12:00:00 PM,0,83,0,0.0
8334,4020332650,2016-04-19,1:00:00 PM,0,83,0,0.0
8335,4020332650,2016-04-19,2:00:00 PM,0,83,0,0.0
8336,4020332650,2016-04-19,3:00:00 PM,0,83,0,0.0
8337,4020332650,2016-04-19,4:00:00 PM,0,83,0,0.0
8338,4020332650,2016-04-19,5:00:00 PM,0,83,0,0.0
8339,4020332650,2016-04-19,6:00:00 PM,0,83,0,0.0
8340,4020332650,2016-04-19,7:00:00 PM,0,83,0,0.0
8341,4020332650,2016-04-19,8:00:00 PM,0,83,0,0.0
8342,4020332650,2016-04-19,9:00:00 PM,0,83,0,0.0
8343,4020332650,2016-04-19,10:00:00 PM,0,83,0,0.0
8344,4020332650,2016-04-19,11:00:00 PM,0,83,0,0.0
8345,4020332650,2016-04-20,12:00:00 AM,0,83,0,0.0
8346,4020332650,2016-04-20,1:00:00 AM,0,83,0,0.0
8347,4020332650,2016-04-20,2:00:00 AM,0,83,0,0.0
8348,4020332650,2016-04-20,3:00:00 AM,0,83,0,0.0
8349,4020332650,2016-04-20,4:00:00 AM,0,83,0,0.0
8350,4020332650,2016-04-20,5:00:00 AM,0,83,0,0.0
8351,4020332650,2016-04-20,6:00:00 AM,0,83,0,0.0
8352,4020332650,2016-04-20,7:00:00 AM,0,83,0,0.0
8353,4020332650,2016-04-20,8:00:00 AM,0,83,0,0.0
8354,4020332650,2016-04-20,9:00:00 AM,0,83,0,0.0
8355,4020332650,2016-04-20,10:00:00 AM,0,83,0,0.0
8356,4020332650,2016-04-20,11:00:00 AM,0,83,0,0.0
8357,4020332650,2016-04-20,12:00:00 PM,0,83,0,0.0
8358,4020332650,2016-04-20,1:00:00 PM,0,83,0,0.0
8359,4020332650,2016-04-20,2:00:00 PM,0,83,0,0.0
8360,4020332650,2016-04-20,3:00:00 PM,0,83,0,0.0
8361,4020332650,2016-04-20,4:00:00 PM,0,83,0,0.0
8362,4020332650,2016-04-20,5:00:00 PM,0,83,0,0.0
8363,4020332650,2016-04-20,6:00:00 PM,0,83,0,0.0
8364,4020332650,2016-04-20,7:00:00 PM,0,83,0,0.0
8365,4020332650,2016-04-20,8:00:00 PM,0,83,0,0.0
8366,4020332650,2016-04-20,9:00:00 PM,0,83,0,0.0
8367,4020332650,2016-04-20,10:00:00 PM,0,83,0,0.0
8368,4020332650,2016-04-20,11:00:00 PM,0,83,0,0.0
8369,4020332650,2016-04-21,12:00:00 AM,0,83,0,0.0
8370,4020332650,2016-04-21,1:00:00 AM,0,83,0,0.0
8371,4020332650,2016-04-21,2:00:00 AM,0,83,0,0.0
8372,4020332650,2016-04-21,3:00:00 AM,0,83,0,0.0
8373,4020332650,2016-04-21,4:00:00 AM,0,83,0,0.0
8374,4020332650,2016-04-21,5:00:00 AM,0,83,0,0.0
8375,4020332650,2016-04-21,6:00:00 AM,0,83,0,0.0
8376,4020332650,2016-04-21,7:00:00 AM,0,83,0,0.0
8377,4020332650,2016-04-21,8:00:00 AM,0,83,0,0.0
8378,4020332650,2016-04-21,9:00:00 AM,0,83,0,0.0
8379,4020332650,2016-04-21,10:00:00 AM,0,83,0,0.0
8380,4020332650,2016-04-21,11:00:00 AM,0,83,0,0.0
8381,4020332650,2016-04-21,12:00:00 PM,0,83,0,0.0
8382,4020332650,2016-04-21,1:00:00 PM,0,83,0,0.0
8383,4020332650,2016-04-21,2:00:00 PM,0,83,0,0.0
8384,4020332650,2016-04-21,3:00:00 PM,0,83,0,0.0
8385,4020332650,2016-04-21,4:00:00 PM,0,83,0,0.0
8386,4020332650,2016-04-21,5:00:00 PM,0,83,0,0.0
8387,4020332650,2016-04-21,6:00:00 PM,0,83,0,0.0
8388,4020332650,2016-04-21,7:00:00 PM,0,83,0,0.0
8389,4020332650,2016-04-21,8:00:00 PM,0,83,0,0.0
8390,4020332650,2016-04-21,9:00:00 PM,0,83,0,0.0
8391,4020332650,2016-04-21,10:00:00 PM,0,83,0,0.0
8392,4020332650,2016-04-21,11:00:00 PM,0,83,0,0.0
8393,4020332650,2016-04-22,12:00:00 AM,0,83,0,0.0
8394,4020332650,2016-04-22,1:00:00 AM,0,83,0,0.0
8395,4020332650,2016-04-22,2:00:00 AM,0,83,0,0.0
8396,4020332650,2016-04-22,3:00:00 AM,0,83,0,0.0
8397,4020332650,2016-04-22,4:00:00 AM,0,83,0,0.0
8398,4020332650,2016-04-22,5:00:00 AM,0,83,0,0.0
8399,4020332650,2016-04-22,6:00:00 AM,0,83,0,0.0
8400,4020332650,2016-04-22,7:00:00 AM,0,83,0,0.0
8401,4020332650,2016-04-22,8:00:00 AM,0,83,0,0.0
8402,4020332650,2016-04-22,9:00:00 AM,0,83,0,0.0
8403,4020332650,2016-04-22,10:00:00 AM,0,83,0,0.0
8404,4020332650,2016-04-22,11:00:00 AM,0,83,0,0.0
8405,4020332650,2016-04-22,12:00:00 PM,0,83,0,0.0
8406,4020332650,2016-04-22,1:00:00 PM,0,83,0,0.0
8407,4020332650,2016-04-22,2:00:00 PM,0,83,0,0.0
8408,4020332650,2016-04-22,3:00:00 PM,0,83,0,0.0
8409,4020332650,2016-04-22,4:00:00 PM,0,83,0,0.0
8410,4020332650,2016-04-22,5:00:00 PM,0,83,0,0.0
8411,4020332650,2016-04-22,6:00:00 PM,0,83,0,0.0
8412,4020332650,2016-04-22,7:00:00 PM,0,83,0,0.0
8413,4020332650,2016-04-22,8:00:00 PM,0,83,0,0.0
8414,4020332650,2016-04-22,9:00:00 PM,0,83,0,0.0
8415,4020332650,2016-04-22,10:00:00 PM,0,83,0,0.0
8416,4020332650,2016-04-22,11:00:00 PM,0,83,0,0.0
8417,4020332650,2016-04-23,12:00:00 AM,0,83,0,0.0
8418,4020332650,2016-04-23,1:00:00 AM,0,83,0,0.0
8419,4020332650,2016-04-23,2:00:00 AM,0,83,0,0.0
8420,4020332650,2016-04-23,3:00:00 AM,0,83,0,0.0
8421,4020332650,2016-04-23,4:00:00 AM,0,83,0,0.0
8422,4020332650,2016-04-23,5:00:00 AM,0,83,0,0.0
8423,4020332650,2016-04-23,6:00:00 AM,0,83,0,0.0
8424,4020332650,2016-04-23,7:00:00 AM,0,83,0,0.0
8425,4020332650,2016-04-23,8:00:00 AM,0,83,0,0.0
8426,4020332650,2016-04-23,9:00:00 AM,0,83,0,0.0
8427,4020332650,2016-04-23,10:00:00 AM,0,83,0,0.0
8428,4020332650,2016-04-23,11:00:00 AM,0,83,0,0.0
8429,4020332650,2016-04-23,12:00:00 PM,0,83,0,0.0
8430,4020332650,2016-04-23,1:00:00 PM,0,83,0,0.0
8431,4020332650,2016-04-23,2:00:00 PM,0,83,0,0.0
8432,4020332650,2016-04-23,3:00:00 PM,0,83,0,0.0
8433,4020332650,2016-04-23,4:00:00 PM,0,83,0,0.0
8434,4020332650,2016-04-23,5:00:00 PM,0,83,0,0.0
8435,4020332650,2016-04-23,6:00:00 PM,0,83,0,0.0
8436,4020332650,2016-04-23,7:00:00 PM,0,83,0,0.0
8437,4020332650,2016-04-23,8:00:00 PM,0,83,0,0.0
8438,4020332650,2016-04-23,9:00:00 PM,0,83,0,0.0
8439,4020332650,2016-04-23,10:00:00 PM,0,83,0,0.0
8440,4020332650,2016-04-23,11:00:00 PM,0,83,0,0.0
8441,4020332650,2016-04-24,12:00:00 AM,0,83,0,0.0
8442,4020332650,2016-04-24,1:00:00 AM,0,83,0,0.0
8443,4020332650,2016-04-24,2:00:00 AM,0,83,0,0.0
8444,4020332650,2016-04-24,3:00:00 AM,0,83,0,0.0
8445,4020332650,2016-04-24,4:00:00 AM,0,83,0,0.0
8446,4020332650,2016-04-24,5:00:00 AM,0,83,0,0.0
8447,4020332650,2016-04-24,6:00:00 AM,0,83,0,0.0
8448,4020332650,2016-04-24,7:00:00 AM,0,83,0,0.0
8449,4020332650,2016-04-24,8:00:00 AM,0,83,0,0.0
8450,4020332650,2016-04-24,9:00:00 AM,0,83,0,0.0
8451,4020332650,2016-04-24,10:00:00 AM,0,83,0,0.0
8452,4020332650,2016-04-24,11:00:00 AM,0,83,0,0.0
8453,4020332650,2016-04-24,12:00:00 PM,0,83,0,0.0
8454,4020332650,2016-04-24,1:00:00 PM,0,83,0,0.0
8455,4020332650,2016-04-24,2:00:00 PM,0,83,0,0.0
8456,4020332650,2016-04-24,3:00:00 PM,0,83,0,0.0
8457,4020332650,2016-04-24,4:00:00 PM,0,83,0,0.0
8458,4020332650,2016-04-24,5:00:00 PM,0,83,0,0.0
8459,4020332650,2016-04-24,6:00:00 PM,0,83,0,0.0
8460,4020332650,2016-04-24,7:00:00 PM,0,83,0,0.0
8461,4020332650,2016-04-24,8:00:00 PM,0,83,0,0.0
8462,4020332650,2016-04-24,9:00:00 PM,0,83,0,0.0
8463,4020332650,2016-04-24,10:00:00 PM,0,83,0,0.0
8464,4020332650,2016-04-24,11:00:00 PM,0,83,0,0.0
8465,4020332650,2016-04-25,12:00:00 AM,0,83,0,0.0
8466,4020332650,2016-04-25,1:00:00 AM,0,83,0,0.0
8467,4020332650,2016-04-25,2:00:00 AM,0,83,0,0.0
8468,4020332650,2016-04-25,3:00:00 AM,0,83,0,0.0
8469,4020332650,2016-04-25,4:00:00 AM,0,83,0,0.0
8470,4020332650,2016-04-25,5:00:00 AM,0,83,0,0.0
8471,4020332650,2016-04-25,6:00:00 AM,0,83,0,0.0
8472,4020332650,2016-04-25,7:00:00 AM,0,83,0,0.0
8473,4020332650,2016-04-25,8:00:00 AM,0,83,0,0.0
8474,4020332650,2016-04-25,9:00:00 AM,0,83,0,0.0
8475,4020332650,2016-04-25,10:00:00 AM,0,83,0,0.0
8476,4020332650,2016-04-25,11:00:00 AM,0,83,0,0.0
8477,4020332650,2016-04-25,12:00:00 PM,0,83,0,0.0
8478,4020332650,2016-04-25,1:00:00 PM,0,83,0,0.0
8479,4020332650,2016-04-25,2:00:00 PM,0,83,0,0.0
8480,4020332650,2016-04-25,3:00:00 PM,0,83,0,0.0
8481,4020332650,2016-04-25,4:00:00 PM,0,83,0,0.0
8482,4020332650,2016-04-25,5:00:00 PM,0,83,0,0.0
8483,4020332650,2016-04-25,6:00:00 PM,0,83,0,0.0
8484,4020332650,2016-04-25,7:00:00 PM,0,83,0,0.0
8485,4020332650,2016-04-25,8:00:00 PM,0,83,0,0.0
8486,4020332650,2016-04-25,9:00:00 PM,0,83,0,0.0
8487,4020332650,2016-04-25,10:00:00 PM,0,83,0,0.0
8488,4020332650,2016-04-25,11:00:00 PM,0,83,0,0.0
8489,4020332650,2016-04-26,12:00:00 AM,0,83,0,0.0
8490,4020332650,2016-04-26,1:00:00 AM,0,83,0,0.0
8491,4020332650,2016-04-26,2:00:00 AM,0,83,0,0.0
8492,4020332650,2016-04-26,3:00:00 AM,0,83,0,0.0
8493,4020332650,2016-04-26,4:00:00 AM,0,83,0,0.0
8494,4020332650,2016-04-26,5:00:00 AM,0,83,0,0.0
8495,4020332650,2016-04-26,6:00:00 AM,0,83,0,0.0
8496,4020332650,2016-04-26,7:00:00 AM,0,83,0,0.0
8497,4020332650,2016-04-26,8:00:00 AM,0,83,0,0.0
8498,4020332650,2016-04-26,9:00:00 AM,0,83,0,0.0
8499,4020332650,2016-04-26,10:00:00 AM,0,83,0,0.0
8500,4020332650,2016-04-26,11:00:00 AM,0,83,0,0.0
8501,4020332650,2016-04-26,12:00:00 PM,0,83,0,0.0
8502,4020332650,2016-04-26,1:00:00 PM,0,83,0,0.0
8503,4020332650,2016-04-26,2:00:00 PM,0,83,0,0.0
8504,4020332650,2016-04-26,3:00:00 PM,0,83,0,0.0
8505,4020332650,2016-04-26,4:00:00 PM,0,83,0,0.0
8506,4020332650,2016-04-26,5:00:00 PM,0,83,0,0.0
8507,4020332650,2016-04-26,6:00:00 PM,0,83,0,0.0
8508,4020332650,2016-04-26,7:00:00 PM,0,83,0,0.0
8509,4020332650,2016-04-26,8:00:00 PM,0,83,0,0.0
8510,4020332650,2016-04-26,9:00:00 PM,0,83,0,0.0
8511,4020332650,2016-04-26,10:00:00 PM,0,83,0,0.0
8512,4020332650,2016-04-26,11:00:00 PM,0,83,0,0.0
8513,4020332650,2016-04-27,12:00:00 AM,0,83,0,0.0
8514,4020332650,2016-04-27,1:00:00 AM,0,83,0,0.0
8515,4020332650,2016-04-27,2:00:00 AM,0,83,0,0.0
8516,4020332650,2016-04-27,3:00:00 AM,0,83,0,0.0
8517,4020332650,2016-04-27,4:00:00 AM,0,83,0,0.0
